timestamp,cpu_usr,cpu_sys,cpu_iow,cpu_idle,mem_used_mb,mem_free_mb,net_rx_kbps,net_tx_kbps,ast_channels,ast_endpoints_online
1780432074,0.0,0.0,0.0,99.8,469,1504,0,0,0,1
1780432075,0.0,0.5,0.0,99.5,469,1504,0,0,0,1
1780432076,0.0,0.0,0.0,100.0,470,1504,0,0,0,1
1780432077,0.0,0.8,0.0,99.0,470,1504,0,0,0,1
1780432078,0.3,0.3,0.0,99.0,474,1500,0,2,0,1
1780432079,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432080,0.0,0.5,0.0,99.2,478,1495,0,0,0,1
1780432081,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432082,0.0,0.3,0.0,99.5,478,1495,0,0,0,1
1780432083,0.3,0.3,0.0,99.2,478,1495,0,0,0,1
1780432084,0.5,0.3,0.0,99.2,478,1495,0,0,0,1
1780432085,0.3,0.0,0.0,99.7,478,1495,0,0,0,1
1780432086,0.0,0.0,0.0,100.0,479,1495,0,0,0,1
1780432087,0.0,0.0,0.0,99.7,480,1493,0,0,0,1
1780432088,0.3,0.0,0.0,99.7,481,1492,0,0,0,1
1780432089,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432090,0.3,0.5,0.0,99.0,481,1492,0,0,0,1
1780432092,0.3,0.3,0.0,99.5,482,1491,0,0,0,1
1780432093,0.3,0.3,0.0,99.5,482,1491,0,0,0,1
1780432094,0.0,0.5,0.0,99.5,482,1491,0,0,0,1
1780432095,0.0,0.3,0.0,99.5,482,1491,0,0,0,1
1780432096,0.3,0.0,0.0,99.7,482,1491,0,0,0,1
1780432097,0.3,0.3,0.0,99.5,482,1491,0,0,0,1
1780432098,0.0,0.5,0.0,99.5,482,1491,0,0,0,1
1780432099,0.8,0.8,0.0,98.4,475,1499,0,0,0,1
1780432100,0.0,0.0,0.0,99.7,475,1498,0,0,0,1
1780432101,0.0,0.3,0.0,99.7,475,1498,0,0,0,1
1780432102,0.3,0.0,0.0,99.7,476,1497,0,0,0,1
1780432103,0.3,0.0,0.0,99.7,476,1497,0,0,0,1
1780432104,0.0,0.0,0.0,100.0,476,1497,0,0,0,1
1780432105,0.0,0.0,0.0,100.0,476,1497,0,0,0,1
1780432106,0.5,0.3,0.0,99.0,476,1497,0,0,0,1
1780432107,0.3,0.0,0.3,99.5,477,1496,0,0,0,1
1780432108,0.0,0.3,0.0,99.7,477,1496,0,0,0,1
1780432109,0.0,0.0,0.0,100.0,477,1496,0,0,0,1
1780432110,0.0,0.3,0.0,99.5,478,1495,0,0,0,1
1780432112,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432113,0.0,0.3,0.0,99.7,478,1495,0,0,0,1
1780432114,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432115,0.0,0.3,0.3,99.5,478,1495,12,9,0,1
1780432116,0.3,0.5,0.0,99.0,474,1499,0,0,0,1
1780432117,0.0,0.0,0.0,99.5,475,1499,0,0,0,1
1780432118,0.0,0.0,0.0,100.0,475,1499,0,0,0,1
1780432119,0.3,0.0,0.0,99.7,475,1499,0,0,0,1
1780432120,0.0,0.3,0.0,99.7,475,1498,0,0,0,1
1780432121,0.0,0.3,0.0,99.5,475,1498,0,0,0,1
1780432122,0.0,0.0,0.0,100.0,475,1498,0,0,0,1
1780432123,0.0,0.0,0.0,100.0,475,1498,0,0,0,1
1780432124,0.0,0.0,0.0,100.0,475,1498,0,0,0,1
1780432125,0.0,0.0,0.0,99.7,476,1497,0,0,0,1
1780432126,0.0,0.0,0.0,100.0,477,1496,0,0,0,1
1780432127,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432128,0.3,0.5,0.0,99.2,478,1495,0,0,0,1
1780432129,0.3,0.0,0.0,99.7,478,1495,0,0,0,1
1780432130,0.3,0.0,0.0,99.7,478,1495,0,0,0,1
1780432131,0.0,0.0,0.0,99.7,478,1495,0,0,0,1
1780432133,0.0,0.3,0.0,99.7,478,1495,0,0,0,1
1780432134,0.5,0.5,0.0,99.0,478,1495,0,0,0,1
1780432135,0.0,0.3,0.0,99.7,478,1495,0,0,0,1
1780432136,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432137,0.0,0.3,0.0,99.5,478,1495,0,0,0,1
1780432138,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432139,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432140,0.0,0.0,0.3,99.7,479,1494,0,0,0,1
1780432141,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432142,0.0,0.3,0.0,99.7,479,1494,0,0,0,1
1780432143,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432144,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432145,0.0,0.0,0.0,100.0,479,1494,1,0,0,1
1780432146,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432147,0.3,0.3,0.0,99.5,479,1494,0,0,0,1
1780432148,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432149,0.0,0.3,0.0,99.5,479,1494,0,0,0,1
1780432150,0.3,0.0,0.0,99.7,479,1494,0,0,0,1
1780432151,0.0,0.3,0.3,99.5,479,1494,0,0,0,1
1780432153,0.3,0.3,0.0,99.5,479,1494,0,0,0,1
1780432154,0.0,0.3,0.0,99.5,479,1494,0,0,0,1
1780432155,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780432156,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432157,0.0,0.0,0.0,99.7,481,1492,0,0,0,1
1780432158,0.0,0.0,0.0,99.7,481,1492,0,0,0,1
1780432159,0.0,0.0,0.0,100.0,482,1492,0,0,0,1
1780432160,0.3,0.3,0.0,99.5,482,1492,0,0,0,1
1780432161,0.0,0.0,0.0,100.0,482,1492,0,0,0,1
1780432162,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432163,0.0,0.0,0.0,100.0,483,1491,0,0,0,1
1780432164,0.0,0.0,0.0,100.0,483,1491,0,0,0,1
1780432165,0.3,0.0,0.0,99.7,483,1490,0,0,0,1
1780432166,0.0,0.3,0.0,99.7,483,1490,0,0,0,1
1780432167,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432168,0.0,0.5,0.0,99.5,483,1490,0,0,0,1
1780432169,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432170,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432171,0.0,0.3,0.0,99.7,482,1491,0,0,0,1
1780432172,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432174,0.3,0.0,0.0,99.7,483,1490,0,0,0,1
1780432175,0.3,0.3,0.0,99.2,483,1490,0,0,0,1
1780432176,0.3,0.0,0.0,99.7,483,1490,0,0,0,1
1780432177,0.0,0.0,1.0,98.7,483,1490,0,0,0,1
1780432178,0.3,0.0,0.0,99.7,483,1490,0,0,0,1
1780432179,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432180,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432181,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432182,0.3,0.5,0.0,99.2,483,1490,0,0,0,1
1780432183,0.0,0.0,1.1,98.9,483,1490,0,0,0,1
1780432184,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432185,0.0,0.3,0.0,99.7,483,1490,0,0,0,1
1780432186,0.3,0.0,0.0,99.7,483,1490,0,0,0,1
1780432187,0.0,0.3,0.0,99.7,483,1490,0,0,0,1
1780432188,0.0,0.0,0.3,99.7,483,1490,0,0,0,1
1780432189,0.3,0.3,0.0,99.5,483,1490,0,0,0,1
1780432190,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432191,0.3,0.0,0.0,99.7,483,1489,0,0,0,1
1780432192,0.3,0.0,0.0,99.7,484,1489,0,0,0,1
1780432193,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432194,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432196,0.3,0.0,0.0,99.5,484,1489,0,0,0,1
1780432197,0.3,0.3,0.0,99.5,483,1490,0,0,0,1
1780432198,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432199,0.3,0.0,0.0,99.5,483,1490,0,0,0,1
1780432200,0.3,0.0,0.3,99.5,483,1490,0,0,0,1
1780432201,0.3,0.0,0.0,99.7,483,1490,0,0,0,1
1780432202,0.3,0.3,0.0,99.5,483,1490,0,0,0,1
1780432203,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432204,0.0,0.0,0.0,99.7,483,1490,0,0,0,1
1780432205,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432206,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432207,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432208,0.3,0.3,0.0,99.5,484,1489,0,0,0,1
1780432209,0.0,0.0,0.0,99.8,484,1489,0,0,0,1
1780432210,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432211,0.0,0.0,0.0,100.0,485,1488,0,0,0,1
1780432212,0.0,0.3,0.3,99.2,485,1488,0,0,0,1
1780432213,0.0,0.3,0.0,99.7,485,1488,0,0,0,1
1780432215,0.3,0.0,0.0,99.7,485,1488,0,0,0,1
1780432216,0.0,0.0,0.0,100.0,485,1488,0,0,0,1
1780432217,0.5,0.0,0.0,99.5,484,1489,0,0,0,1
1780432218,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432219,0.0,0.0,0.0,100.0,484,1488,0,0,0,1
1780432220,0.0,0.3,0.0,99.7,483,1490,0,0,0,1
1780432221,0.0,0.3,0.0,99.7,484,1490,0,0,0,1
1780432222,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432223,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432224,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432225,0.0,0.5,0.0,99.5,484,1489,0,0,0,1
1780432226,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432227,0.0,0.2,0.0,99.8,484,1489,0,0,0,1
1780432228,0.0,0.0,0.0,100.0,484,1490,0,0,0,1
1780432229,0.0,0.3,0.0,99.7,484,1490,0,0,0,1
1780432230,0.0,0.3,0.3,99.0,483,1490,0,0,0,1
1780432232,0.0,0.3,0.0,99.7,483,1490,0,0,0,1
1780432233,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432234,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432235,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432236,0.0,0.0,0.3,99.7,484,1489,0,0,0,1
1780432237,0.3,0.0,0.0,99.5,484,1489,0,0,0,1
1780432238,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432239,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432240,0.3,0.3,0.0,99.2,484,1489,0,0,0,1
1780432241,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432242,0.0,0.0,0.3,99.7,484,1489,0,0,0,1
1780432243,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432244,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432245,0.3,0.0,0.0,99.7,484,1489,0,0,0,1
1780432246,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432247,0.3,0.0,0.0,99.7,484,1489,0,0,0,1
1780432248,0.0,0.3,0.8,98.7,484,1489,0,0,0,1
1780432249,0.0,0.5,0.0,99.5,484,1489,0,0,0,1
1780432250,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432251,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432253,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432254,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432255,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432256,0.3,0.0,0.0,99.7,477,1496,0,0,0,1
1780432257,0.0,0.0,0.0,99.7,477,1496,0,0,0,1
1780432258,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432259,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432260,0.0,0.3,0.0,99.7,478,1495,0,0,0,1
1780432261,0.0,0.0,0.3,99.7,478,1495,0,0,0,1
1780432262,0.0,0.0,0.0,100.0,479,1495,0,0,0,1
1780432263,0.3,0.0,0.0,99.7,479,1494,0,0,0,1
1780432264,0.0,0.0,0.0,99.7,480,1494,0,0,0,1
1780432265,0.3,0.3,0.0,99.5,480,1494,0,0,0,1
1780432266,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432267,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432268,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432269,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432270,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432271,0.0,0.3,0.0,99.5,480,1493,0,0,0,1
1780432272,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432274,0.3,0.3,0.0,99.5,481,1492,0,0,0,1
1780432275,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432276,0.0,0.0,0.0,99.7,480,1493,0,0,0,1
1780432277,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432278,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432279,0.0,0.3,0.0,99.2,480,1493,0,0,0,1
1780432280,0.3,0.5,0.0,99.2,481,1493,0,0,0,1
1780432281,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432282,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432283,0.0,0.0,0.0,99.7,480,1493,0,0,0,1
1780432284,0.0,0.5,0.0,99.2,480,1493,0,0,0,1
1780432285,0.3,0.0,0.0,99.5,480,1493,0,0,0,1
1780432286,0.3,0.5,0.0,98.7,480,1493,0,0,0,1
1780432287,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432288,0.3,0.5,0.0,99.2,480,1493,0,0,0,1
1780432289,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432290,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432291,0.5,0.3,0.0,99.2,482,1491,0,0,0,1
1780432292,0.0,0.3,1.0,98.4,482,1491,0,0,0,1
1780432293,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432295,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432296,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432297,0.3,0.3,0.0,99.5,481,1493,0,0,0,1
1780432298,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432299,0.3,0.3,0.0,99.0,481,1492,0,0,0,1
1780432300,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432301,0.0,0.0,0.0,100.0,482,1492,0,0,0,1
1780432302,0.0,0.2,0.0,99.8,482,1491,0,0,0,1
1780432303,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432304,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432305,0.0,0.3,0.3,99.5,482,1491,0,0,0,1
1780432306,0.0,0.3,0.0,99.7,483,1490,0,0,0,1
1780432307,0.3,0.3,0.0,99.5,481,1491,0,0,0,1
1780432308,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432309,0.3,0.0,0.0,99.7,482,1491,0,0,0,1
1780432310,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432311,0.0,0.0,0.0,99.5,482,1491,0,0,0,1
1780432312,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432313,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432314,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432315,0.2,0.0,0.0,99.8,484,1489,0,0,0,1
1780432317,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432318,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432319,0.0,0.2,0.0,99.8,484,1489,0,0,0,1
1780432320,0.3,0.0,0.0,99.7,484,1489,0,0,0,1
1780432321,0.5,0.0,0.0,99.5,481,1492,0,0,0,1
1780432322,0.0,0.3,0.0,99.7,482,1492,0,0,0,1
1780432323,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432324,0.0,0.0,0.0,99.7,481,1492,0,0,0,1
1780432325,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432326,0.3,0.5,0.0,99.2,481,1492,1,0,0,1
1780432327,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432328,0.0,0.3,0.0,99.7,481,1492,0,0,0,1
1780432329,0.0,0.0,0.0,99.7,481,1492,0,0,0,1
1780432330,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432331,0.0,0.3,0.0,99.7,481,1492,0,0,0,1
1780432332,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432333,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432334,0.3,0.5,0.0,99.2,478,1495,0,0,0,1
1780432335,0.0,0.0,0.0,100.0,478,1495,0,0,0,1
1780432337,0.0,0.0,0.0,100.0,479,1495,0,0,0,1
1780432338,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432339,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432340,0.0,0.3,0.0,99.7,480,1493,0,0,0,1
1780432341,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432342,0.0,0.0,0.0,100.0,480,1493,0,0,0,1
1780432343,0.3,0.0,0.0,99.7,480,1493,0,0,0,1
1780432344,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432345,0.0,0.0,0.0,99.7,481,1492,0,0,0,1
1780432346,0.0,0.3,0.0,99.7,481,1492,0,0,0,1
1780432347,0.0,0.5,0.0,99.5,481,1492,0,0,0,1
1780432348,0.0,0.0,0.0,100.0,481,1492,0,0,0,1
1780432349,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432350,0.3,0.0,0.0,99.7,482,1491,0,0,0,1
1780432351,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432352,0.0,0.5,0.0,99.2,482,1491,0,0,0,1
1780432353,0.0,0.0,0.0,99.7,482,1491,0,0,0,1
1780432354,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432355,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432356,0.0,0.0,0.0,99.7,484,1489,0,0,0,1
1780432358,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432359,0.0,0.0,0.0,99.7,484,1489,0,0,0,1
1780432360,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432361,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432362,0.3,0.3,0.0,99.5,485,1488,0,0,0,1
1780432363,0.0,0.0,0.0,99.7,486,1487,0,0,0,1
1780432364,0.0,0.3,0.0,99.5,486,1487,0,0,0,1
1780432365,0.0,0.3,0.0,99.5,486,1487,0,0,0,1
1780432366,0.0,0.0,0.0,100.0,486,1487,0,0,0,1
1780432367,0.3,0.0,0.0,99.5,486,1487,0,0,0,1
1780432368,0.0,0.3,0.0,99.7,486,1487,0,0,0,1
1780432369,0.0,0.3,0.0,99.7,485,1488,0,0,0,1
1780432370,0.0,0.0,0.0,100.0,485,1488,0,0,0,1
1780432371,0.0,0.3,0.0,99.7,484,1489,0,0,0,1
1780432372,0.0,0.0,0.0,100.0,484,1489,0,0,0,1
1780432373,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432374,0.0,0.0,0.0,100.0,483,1491,0,0,0,1
1780432375,0.0,0.0,0.0,100.0,483,1491,0,0,0,1
1780432376,0.0,0.0,0.0,100.0,483,1491,0,0,0,1
1780432377,0.3,0.0,0.0,99.5,482,1491,0,0,0,1
1780432379,0.0,0.0,0.0,99.7,482,1491,0,0,0,1
1780432380,0.0,0.3,0.0,99.7,482,1491,0,0,0,1
1780432381,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432382,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432383,0.3,0.0,0.0,99.7,482,1491,0,0,0,1
1780432384,0.0,0.5,0.0,99.5,482,1491,0,0,0,1
1780432385,0.0,0.3,0.0,99.7,482,1491,0,0,0,1
1780432386,0.0,0.0,0.0,99.7,482,1491,0,0,0,1
1780432387,0.0,0.2,0.0,99.8,482,1491,0,0,0,1
1780432388,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432389,0.0,0.0,0.3,99.7,482,1491,0,0,0,1
1780432390,0.0,0.0,0.0,100.0,482,1491,0,0,0,1
1780432391,0.3,0.3,0.0,99.2,482,1490,0,0,0,1
1780432392,0.0,0.0,0.0,99.8,483,1490,0,0,0,1
1780432393,0.0,0.3,0.0,99.7,483,1490,0,0,0,1
1780432394,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432396,0.0,0.0,0.0,99.7,483,1490,0,0,0,1
1780432397,0.0,0.0,0.0,100.0,483,1490,0,0,0,1
1780432398,0.0,0.0,0.0,99.7,483,1490,0,0,0,1
1780432399,0.0,0.0,0.0,99.7,483,1490,0,0,0,1
1780432400,0.3,0.5,0.0,99.2,483,1490,10,10,0,1
1780432401,0.0,0.3,0.0,99.5,483,1490,23,23,0,1
1780432402,0.3,0.0,0.8,98.4,483,1490,24,24,0,1
1780432403,0.0,0.3,0.0,99.5,483,1490,27,27,0,1
1780432404,0.0,0.3,0.0,99.5,483,1490,25,25,0,1
1780432405,0.0,0.3,0.0,99.2,483,1490,24,24,0,1
1780432406,0.0,0.0,0.0,99.5,483,1490,25,25,0,1
