StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:35.360198	1780441115.360198;2026-06-02	17:58:36.364687	1780441116.364687;00:00:01;00:00:20;10;9.96016;9.9557;0;0;10;200;200;0;10;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:015000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;196;4;0;0;0;0;0;0;0;;35;165;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:36.364795	1780441116.364795;2026-06-02	17:58:37.368940	1780441117.368940;00:00:01;00:00:21;10;9.96016;9.95544;0;0;10;210;210;0;10;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:001000;00:00:00:003000;;206;4;0;0;0;0;0;0;0;;35;175;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:37.369178	1780441117.369178;2026-06-02	17:58:38.369813	1780441118.369813;00:00:01;00:00:22;10;10;9.957;0;0;10;220;220;0;10;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:001000;00:00:00:003000;;216;4;0;0;0;0;0;0;0;;35;185;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:38.369899	1780441118.369899;2026-06-02	17:58:39.379699	1780441119.379699;00:00:01;00:00:23;10;9.9108;9.95456;0;0;10;230;230;0;10;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:007000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:001000;00:00:00:003000;;226;4;0;0;0;0;0;0;0;;35;195;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:39.379772	1780441119.379772;2026-06-02	17:58:40.383184	1780441120.383184;00:00:01;00:00:24;10;10.9671;9.99668;0;0;11;241;241;1;10;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;236;4;0;0;0;0;0;0;0;;37;203;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:40.383268	1780441120.383268;2026-06-02	17:58:41.387642	1780441121.387642;00:00:01;00:00:25;10;9.96016;9.99522;0;0;10;251;251;1;10;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:001000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;247;4;0;0;0;0;0;0;0;;37;213;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:41.387729	1780441121.387729;2026-06-02	17:58:42.391342	1780441122.391342;00:00:01;00:00:26;10;9.97009;9.99387;0;0;10;261;261;1;10;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:003000;00:00:00:002000;00:00:00:015000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;255;6;0;0;0;0;0;0;0;;38;222;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:42.391435	1780441122.391435;2026-06-02	17:58:43.396476	1780441123.396476;00:00:01;00:00:27;10;9.95025;9.99226;0;0;10;271;271;0;11;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:001000;00:00:00:003000;;265;6;0;0;0;0;0;0;0;;38;233;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:43.396565	1780441123.396565;2026-06-02	17:58:44.399077	1780441124.399077;00:00:01;00:00:28;10;9.98004;9.99147;0;0;10;281;281;0;10;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;275;6;0;0;0;0;0;0;0;;40;241;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:44.399127	1780441124.399127;2026-06-02	17:58:45.403212	1780441125.403212;00:00:01;00:00:29;10;9.96016;9.99039;0;0;10;291;291;0;10;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;285;6;0;0;0;0;0;0;0;;43;248;0;0;0;0;0;0;0;
