StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:25.173572	1780440925.173572;2026-06-02	17:55:26.177491	1780440926.177491;00:00:01;00:00:20;200;201.396;199.98;0;0;202;4017;4017;3;202;4014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;3997;18;0;0;0;0;0;0;0;;2377;1637;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:26.177549	1780440926.177549;2026-06-02	17:55:27.183216	1780440927.183216;00:00:01;00:00:21;200;199.005;199.924;0;0;200;4217;4217;2;201;4215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;4196;20;0;0;0;0;0;0;0;;2492;1723;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:27.183276	1780440927.183276;2026-06-02	17:55:28.188426	1780440928.188426;00:00:01;00:00:22;200;200;199.928;0;0;201;4418;4418;2;201;4416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:002000;00:00:00:003000;;4397;20;0;0;0;0;0;0;0;;2615;1801;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:28.188501	1780440928.188501;2026-06-02	17:55:29.192005	1780440929.192005;00:00:01;00:00:23;200;200.399;199.939;0;0;201;4619;4619;2;201;4617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:002000;00:00:00:003000;;4598;20;0;0;0;0;0;0;0;;2746;1871;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:29.192071	1780440929.192071;2026-06-02	17:55:30.195909	1780440930.195909;00:00:01;00:00:24;200;199.402;199.909;0;0;200;4819;4819;1;201;4818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;4797;22;0;0;0;0;0;0;0;;2881;1937;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:30.195978	1780440930.195978;2026-06-02	17:55:31.200235	1780440931.200235;00:00:01;00:00:25;200;200.199;199.92;0;0;201;5020;5020;1;201;5019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;4997;23;0;0;0;0;0;0;0;;2990;2029;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:31.200310	1780440931.200310;2026-06-02	17:55:32.201594	1780440932.201594;00:00:01;00:00:26;200;201.798;199.985;0;0;202;5222;5222;4;199;5218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;5194;25;0;0;0;0;0;0;0;;3085;2133;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:32.201660	1780440932.201660;2026-06-02	17:55:33.207377	1780440933.207377;00:00:01;00:00:27;200;199.005;199.948;0;0;200;5422;5422;2;202;5420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;5393;27;0;0;0;0;0;0;0;;3191;2229;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:33.207447	1780440933.207447;2026-06-02	17:55:34.211741	1780440934.211741;00:00:01;00:00:28;200;200.199;199.95;0;0;201;5623;5623;2;201;5621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;5588;35;0;0;0;0;0;0;0;;3277;2344;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:34.211813	1780440934.211813;2026-06-02	17:55:35.219700	1780440935.219700;00:00:01;00:00:29;200;199.603;199.931;0;0;201;5824;5824;4;199;5820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:011000;00:00:00:009000;00:00:00:004000;00:00:00:003000;;5777;47;0;0;0;0;0;0;0;;3369;2451;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:35.219822	1780440935.219822;2026-06-02	17:55:36.220384	1780440936.220384;00:00:01;00:00:30;200;200;199.934;0;0;200;6024;6024;1;203;6023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:011000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;5964;59;0;0;0;0;0;0;0;;3453;2570;0;0;0;0;0;0;0;
